"","Strain Name","Virus Type","Subtype/Genotype (ViPR)","GenBank Accession","Sequence Length","Pango Genome Lineage","Collection Date","Host","GenBank Host","Country","Mol Type","seq_length","seq_coverage","cov_categories","days","date","date2","date4","date5","Continent","Continent_Region"
"9616","DENV-3/NI/BID-V5484/2010","Dengue virus 3","3-III","KF971710","8206","-N/A-",2010-01-01,"Human","Homo sapiens","Nicaragua","genomic RNA",8206,0.746,"50-90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"South America","Rest Central America"
"9617","DENV-3/NI/BID-V5100/2010","Dengue virus 3","3-III","KF971708","8464","-N/A-",2010-01-01,"Human","Homo sapiens","Nicaragua","genomic RNA",8464,0.769454545454546,"50-90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"South America","Rest Central America"
"9618","SG(EHI)D286998Y10","Dengue virus 2",NA,"KM279607","10176","-N/A-",2010-01-01,"Human","Homo sapiens","Singapore","genomic RNA",10176,0.925090909090909,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9619","SG(EHI)D284666Y10","Dengue virus 2",NA,"KM279610","10176","-N/A-",2010-01-01,"Human","Homo sapiens","Singapore","genomic RNA",10176,0.925090909090909,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9620","SG(EHI)D291527Y10","Dengue virus 2",NA,"KM279606","10176","-N/A-",2010-01-01,"Human","Homo sapiens","Singapore","genomic RNA",10176,0.925090909090909,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9621","SG(EHI)D219211Y10","Dengue virus 2",NA,"KM279608","10176","-N/A-",2010-01-01,"Human","Homo sapiens","Singapore","genomic RNA",10176,0.925090909090909,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9622","DENV2/CN/GZ32/2010","Dengue virus 2",NA,"KP723479","10723","-N/A-",2010-01-01,"Human","Homo sapiens","China","genomic RNA",10723,0.974818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","China+"
"9623","DENV4/CN/GZ29/2010","Dengue virus 4","4-II","KP723482","10653","-N/A-",2010-01-01,"Human","Homo sapiens","China","genomic RNA",10653,0.968454545454545,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","China+"
"9624","DENV4-61120","Dengue virus 4","4-II","KU509288","10500","-N/A-",2010-01-01,"Human","Homo sapiens","Indonesia","genomic RNA",10500,0.954545454545455,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Indonesia+"
"9625","DENV1-8356","Dengue virus 1","1-I","KU509253","10624","-N/A-",2010-01-01,"Human","Homo sapiens","Indonesia","genomic RNA",10624,0.965818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Indonesia+"
"9626","DENV1-4876","Dengue virus 1",NA,"KU509252","10554","-N/A-",2010-01-01,"Human","Homo sapiens","Venezuela","genomic RNA",10554,0.959454545454545,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"South America","Rest South America"
"9627","DENV3-8561","Dengue virus 3",NA,"KU509285","10492","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10492,0.953818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9628","DENV2-14706","Dengue virus 2",NA,"KU509277","10551","-N/A-",2010-01-01,"Human","Homo sapiens","Philippines","genomic RNA",10551,0.959181818181818,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9629","DENV2-3519","Dengue virus 2",NA,"KU509274","10540","-N/A-",2010-01-01,"Human","Homo sapiens","Philippines","genomic RNA",10540,0.958181818181818,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9630","DENV2-30","Dengue virus 2","2_AsianAmerican","KU509267","10567","-N/A-",2010-01-01,"Human","Homo sapiens","Guatemala","genomic RNA",10567,0.960636363636364,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"South America","Rest Central America"
"9631","DENV1-18037","Dengue virus 1",NA,"KU509264","10246","-N/A-",2010-01-01,"Human","Homo sapiens","Haiti","genomic RNA",10246,0.931454545454545,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"South America","Rest Central America"
"9632","DENV1-3746","Dengue virus 1","1-IV","KU509261","10583","-N/A-",2010-01-01,"Human","Homo sapiens","Indonesia","genomic RNA",10583,0.962090909090909,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Indonesia+"
"9633","DENV1-2522","Dengue virus 1",NA,"KU509258","10377","-N/A-",2010-01-01,"Human","Homo sapiens","Eritrea","genomic RNA",10377,0.943363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Africa","Eastern Africa"
"9634","Ser2_Thailand_nonBKK_Seq35","Dengue virus","2-AsianI","KY586625","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9635","Ser4_Thailand_nonBKK_Seq9","Dengue virus","4-I","KY586841","10181","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10181,0.925545454545455,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9636","Ser4_Thailand_nonBKK_Seq8","Dengue virus","4-I","KY586840","10181","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10181,0.925545454545455,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9637","Ser4_Thailand_nonBKK_Seq6","Dengue virus","4-I","KY586829","10181","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10181,0.925545454545455,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9638","Ser3_Thailand_nonBKK_Seq39","Dengue virus",NA,"KY586821","10233","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10233,0.930272727272727,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9639","Ser3_Thailand_nonBKK_Seq34","Dengue virus","3-II","KY586812","10233","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10233,0.930272727272727,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9640","Ser3_Thailand_nonBKK_Seq30","Dengue virus","3-II","KY586808","10233","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10233,0.930272727272727,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9641","Ser3_Thailand_nonBKK_Seq29","Dengue virus","3-II","KY586807","10233","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10233,0.930272727272727,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9642","GZ/12375/D1/2010","Dengue virus 1","1-IV","KT827367","10592","-N/A-",2010-01-01,"Human","Homo sapiens","China","genomic RNA",10592,0.962909090909091,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","China+"
"9643","2771163","Dengue virus 3",NA,"LT996907","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Malaysia","viral cRNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9644","2829147","Dengue virus 3",NA,"LT996908","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Malaysia","viral cRNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9645","2849608","Dengue virus 3",NA,"LT996909","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Malaysia","viral cRNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9646","2933228","Dengue virus 3",NA,"LT996910","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Malaysia","viral cRNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9647","3116826","Dengue virus 3",NA,"LT996911","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Malaysia","viral cRNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9648","43257","Dengue virus 2","4-II","MT597439","10252","-N/A-",2010-01-01,"Human","Homo sapiens","South Korea","genomic RNA",10252,0.932,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Korea"
"9649","107_2010","Dengue virus 3","3-II","MN448930","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9650","196_2010","Dengue virus 3","3-II","MN448931","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9651","225_2010","Dengue virus 3","3-II","MN448932","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9652","305_2010","Dengue virus 3","3-II","MN448933","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9653","308_2010","Dengue virus 3","3-II","MN448934","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9654","312_2010","Dengue virus 3","3-II","MN448935","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9655","313_2010","Dengue virus 3","3-II","MN448936","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9656","317_2010","Dengue virus 3","3-II","MN448937","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9657","768_2010","Dengue virus 3","3-II","MN448941","10663","-N/A-",2010-01-01,"Mosquito","mosquito","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9658","KDC0064A_02/23/2010","Dengue virus 3","3-II","MN448946","10663","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9659","KDH0008A_03/02/2010","Dengue virus 3","3-II","MN448970","10663","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9660","KDH0018A_04/19/2010","Dengue virus 3","3-II","MN448976","10663","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9661","KDH0083A-CP1_11/01/2010","Dengue virus 3","3-II","MN448980","10663","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10663,0.969363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9662","00249/10","Dengue virus 4","4-I","MW945482","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9663","00283/10","Dengue virus 4","4-I","MW945498","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9664","01270/10","Dengue virus 4","4-I","MW945558","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9665","01677/10","Dengue virus 4","4-I","MW945567","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9666","01344/10","Dengue virus 4","4-I","MW945603","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9667","01386/10","Dengue virus 4","4-I","MW945638","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9668","01513/10","Dengue virus 4","4-I","MW945645","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9669","00780/10","Dengue virus 4","4-I","MW945697","10164","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9670","01436/10","Dengue virus 1","1-I","MW945785","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9671","01302/10","Dengue virus 1","1-I","MW945802","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9672","01175/10","Dengue virus 1","1-I","MW945816","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9673","00792/10","Dengue virus 1","1-I","MW945913","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9674","01044/10","Dengue virus 1","1-I","MW945963","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9675","01381/10","Dengue virus 1","1-I","MW945964","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9676","01446/10","Dengue virus 1","1-I","MW945968","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9677","00887/10","Dengue virus 1","1-I","MW945969","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9678","01327/10","Dengue virus 1","1-I","MW945981","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9679","01447/10","Dengue virus 1","1-I","MW946006","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9680","FSB-3363","Dengue virus 1",NA,"MW946053","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Bolivia","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"South America","Rest South America"
"9681","01040/10","Dengue virus 1","1-I","MW946075","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9682","01600/10","Dengue virus 1","1-I","MW946096","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9683","01521/10","Dengue virus 1","1-I","MW946110","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9684","01518/10","Dengue virus 1","1-I","MW946218","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9685","01510/10","Dengue virus 1","1-I","MW946222","10179","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9686","01449/10","Dengue virus 2","2-AsianI","MW946366","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9687","01206/10","Dengue virus 2","2-AsianI","MW946367","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9688","01066/10","Dengue virus 2","2-AsianI","MW946377","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9689","01549/10","Dengue virus 2","2-AsianI","MW946442","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9690","01624/10","Dengue virus 2","2-AsianI","MW946486","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9691","00911/10","Dengue virus 2","2-AsianI","MW946519","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9692","01109/10","Dengue virus 2","2-AsianI","MW946525","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9693","00791/10","Dengue virus 2","2-AsianI","MW946531","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9694","01363/10","Dengue virus 2","2-AsianI","MW946545","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9695","01340/10","Dengue virus 2","2-AsianI","MW946557","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9696","01384/10","Dengue virus 2","2-AsianI","MW946568","10175","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9697","01434/10","Dengue virus 3","3-III","MW946612","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9698","01378/10","Dengue virus 3","3-II","MW946742","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
"9699","01467/10","Dengue virus 3","3-II","MW946747","10173","-N/A-",2010-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10173,0.924818181818182,">90%",2010-01-01,2009-12-27,2009-12-27,2009-12-27,2010-01-01,"Asia","Southeastern Asia"
